1	1800020867	6.4853063
1	1800139450	4.7807274
1	1800217371	4.7512293
1	1800139980	4.645642
1	1800197968	4.593792
1	1800072405	4.3411827
1	1800026398	4.2736764
1	1800119695	4.240249
1	1800018676	4.2213035
1	1803453994	4.1443467
1	1800258211	4.076511
1	1800122300	4.026443
1	1800019665	4.0046644
1	1800020307	3.8992534
1	1800020102	3.8477602
1	1800155161	3.816911
1	1802761123	3.7169476
1	1800024141	3.705592
1	1800128578	3.6032586
1	1800082075	3.594742
1	1800363151	3.560414
1	1800155580	3.5591261
1	1800019594	3.5287762
1	1800147492	3.524222
1	1800109653	3.5205536
1	1800080795	3.5105002
1	1800223031	3.424239
1	1800022089	3.4165301
1	1800020345	3.383698
1	1800256345	3.3835661
1	1800116508	3.2976327
1	1800202853	3.2752464
1	1800019304	3.205852
1	1800134855	3.1744788
1	1800025778	3.0249646
1	1800080788	3.0202882
1	1800082735	3.0000544
1	1800182293	2.9650118
1	1800102263	2.9195058
1	1800043023	2.8763103
1	1800064266	2.797388
1	1800276934	2.7769437
1	1800026332	2.7652903
1	1800205324	2.762419
1	1800020333	2.7235188
1	1800252204	2.658001
1	1800191019	2.6208909
1	1800064784	2.6115623
1	1800022996	2.587886
1	1800112816	2.576
3	1800024464	9.003036
3	1800019257	8.421628
3	1800076081	8.327159
3	1800018810	8.205457
3	1800023586	7.4303737
3	1800353541	7.3601856
3	1800245313	6.7942386
3	1800021290	6.7770176
3	1800150158	6.56066
3	1800019048	6.5076876
3	1800228538	6.492705
3	1800019267	6.4185143
3	1800022026	6.3591485
3	1800235872	6.2950997
3	1800026398	6.248388
3	1800203488	6.237186
3	1800018914	6.134105
3	1800019512	5.981702
3	1800019151	5.9813704
3	1800234414	5.903185
3	1800022439	5.8617907
3	1800279734	5.784747
3	1800353545	5.774205
3	1800354108	5.735432
3	1800353477	5.616231
3	1800256928	5.60476
3	1800355002	5.504937
3	1800026869	5.41696
3	1800246889	5.4142547
3	1800026404	5.3936963
3	1800175292	5.360871
3	1800225384	5.357987
3	1800025180	5.3183618
3	1800353483	5.2393694
3	1800258471	5.209149
3	1800183737	5.140019
3	1800025366	5.11752
3	1800422570	5.0958304
3	1800018727	5.0835524
3	1800024314	5.0630245
3	1800018639	4.8547006
3	1800242839	4.847567
3	1800367007	4.820288
3	1800242776	4.80644
3	1800353559	4.759813
3	1800019055	4.7463717
3	1800019506	4.739372
3	1800354125	4.7231197
3	1800360582	4.7077513
3	1800227659	4.701604
6	1800353817	11.47611
6	1800024300	9.831274
6	1800022581	9.322392
6	1800020333	8.813931
6	1800238578	8.722775
6	1800024141	8.337905
6	1800379216	8.228413
6	1800026053	7.626656
6	1800019665	7.4607267
6	1800202853	7.3470364
6	1800155161	7.283848
6	1803453994	7.218415
6	1800161524	7.1120486
6	1800381592	7.08917
6	1800249529	7.056981
6	1800021531	6.9722276
6	1800242003	6.7249
6	1800121659	6.288198
6	1800353545	6.228609
6	1800019111	6.1528845
6	1800018710	6.148647
6	1800111258	6.115958
6	1800185256	6.1086698
6	1804408964	6.0551705
6	1800197968	5.9926314
6	1800019618	5.9719424
6	1800019955	5.6996226
6	1800057265	5.693459
6	1800212379	5.6239443
6	1802761123	5.617804
6	1800061638	5.5307245
6	1800025816	5.465685
6	1800025778	5.3800645
6	1800141720	5.3374157
6	1800026145	5.278793
6	1800195748	5.2523108
6	1800020507	5.20449
6	1800353825	5.163954
6	1800019304	5.1382885
6	1808406322	5.093363
6	1800018676	5.089983
6	1800350842	5.0800924
6	1800030906	4.9812207
6	1800352372	4.9610863
6	1800019531	4.9519286
6	1800174422	4.9251757
6	1800361264	4.845782
6	1800238182	4.7988286
6	1800020267	4.765886
6	1800296744	4.763855
7	1800026145	6.930255
7	1800352365	5.971351
7	1800238578	5.782873
7	1800071079	5.548888
7	1800353817	5.2921686
7	1802821120	4.976919
7	1800022145	4.5135713
7	1800020715	4.415317
7	1800024981	4.383455
7	1800226298	4.3758426
7	1800353571	4.2359924
7	1800022654	4.193549
7	1800026582	4.116549
7	1802814933	4.0419626
7	1800179562	4.013928
7	1800353749	4.011297
7	1800246265	4.001655
7	1800353550	3.9720023
7	1800163452	3.9616482
7	1800022581	3.91188
7	1800250043	3.899894
7	1800024516	3.7336981
7	1803242041	3.7062066
7	1800019594	3.627901
7	1800021513	3.5412276
7	1800350842	3.509346
7	1800019955	3.4843514
7	1800129125	3.4763243
7	1800024386	3.445343
7	1800266602	3.4222028
7	1800243088	3.3983803
7	1800196701	3.341878
7	1800175507	3.329655
7	1800353972	3.2864642
7	1800025366	3.285878
7	1800256357	3.2593865
7	1800024300	3.2574587
7	1802816835	3.241979
7	1800019116	3.2216003
7	1800024401	3.1942477
7	1800245898	3.1899529
7	1800038628	3.1838484
7	1800214928	3.1761813
7	1800020333	3.1087527
7	1800379216	3.0238485
7	1800259036	3.0033202
7	1800021618	2.982292
7	1800019618	2.981852
7	1800359665	2.9768827
7	1800350977	2.949031
9	1800121659	9.83502
9	1800061638	8.408805
9	1800111258	8.219251
9	1800080788	8.024305
9	1800019594	7.932661
9	1800060404	7.09891
9	1800155161	7.0260324
9	1800217371	6.8119044
9	1800019304	6.708609
9	1800080795	6.7026014
9	1800019665	6.502342
9	1800030906	6.3392396
9	1800020333	6.3342557
9	1800161524	6.2128134
9	1800025778	6.1681795
9	1800256345	6.086616
9	1800340927	6.0590916
9	1803453994	5.950654
9	1800238182	5.689501
9	1802761123	5.5855613
9	1800020102	5.496669
9	1800197968	5.41872
9	1800353749	5.415261
9	1800026398	5.346902
9	1800128578	5.145644
9	1800352372	5.138045
9	1800018676	5.061975
9	1800147492	5.0540876
9	1800082735	4.823563
9	1800026231	4.725788
9	1800185256	4.5813766
9	1800258211	4.5159397
9	1800109653	4.401831
9	1800018710	4.396653
9	1800174173	4.326486
9	1800353571	4.2966275
9	1800191019	4.2942
9	1800359665	4.1644945
9	1800019955	4.1573124
9	1800022996	4.150908
9	1800353545	4.0649247
9	1800238578	3.9913318
9	1800051995	3.9387655
9	1800022089	3.8933265
9	1800019618	3.8298576
9	1800019531	3.6827443
9	1800072405	3.650608
9	1800155580	3.595164
9	1800119695	3.580609
9	1800021531	3.554661
21	1800035258	4.294753
21	1800040967	4.161827
21	1800223031	4.0679135
21	1800279640	3.9764214
21	1800222990	3.66694
21	1800099328	3.393414
21	1800184255	3.3732173
21	1800021319	3.372725
21	1800054624	3.3134315
21	1800023786	3.2232583
21	1800025557	3.1912587
21	1800350099	3.1124504
21	1800195515	3.0896702
21	1800180455	3.0614982
21	1800120902	3.049022
21	1800182364	3.0040646
21	1800022106	2.970535
21	1800365664	2.968057
21	1800353488	2.935961
21	1800021909	2.89768
21	1800023078	2.8936794
21	1800354770	2.8930054
21	1800020928	2.8878665
21	1800048875	2.822744
21	1800064784	2.8214345
21	1800018999	2.8085227
21	1800197824	2.7791264
21	1800039098	2.773209
21	1800198688	2.7677305
21	1800108021	2.7287667
21	1800350465	2.7247043
21	1800182207	2.6991599
21	1800023586	2.6941922
21	1800340457	2.6909785
21	1800023131	2.6631951
21	1800552752	2.5892243
21	1800209275	2.5815282
21	1800125964	2.5531116
21	1802760999	2.5426486
21	1800257547	2.5267446
21	1800230976	2.475556
21	1800322020	2.4613357
21	1800064675	2.4585106
21	1800306474	2.44744
21	1800267682	2.4385097
21	1800259411	2.4359026
21	1800245898	2.4307451
21	1800103660	2.4232423
21	1800019316	2.409234
21	1800299230	2.4080904
22	1800019594	6.877391
22	1800244920	6.4379687
22	1800076081	5.936017
22	1800161524	5.8403215
22	1800353825	5.8302283
22	1800026053	5.7369647
22	1800026145	5.667357
22	1800245829	5.58981
22	1800022106	5.4876895
22	1800227659	5.4187098
22	1800212379	5.1743135
22	1800340927	5.0449963
22	1800238182	5.023337
22	1800227783	4.9484878
22	1800021531	4.9440126
22	1800174173	4.9053
22	1800285442	4.812782
22	1800025816	4.806373
22	1800070872	4.7943735
22	1800021618	4.755457
22	1800201702	4.7471933
22	1800250043	4.722177
22	1800150158	4.6634836
22	1800018964	4.656636
22	1800020333	4.6545453
22	1800021319	4.5843434
22	1800341717	4.574267
22	1800026758	4.5192657
22	1800057265	4.5179367
22	1800019714	4.456885
22	1800019246	4.4092503
22	1800249529	4.373254
22	1800353483	4.3729067
22	1800353749	4.3651185
22	1800019111	4.3345766
22	1800233344	4.3337054
22	1800228066	4.325331
22	1800025652	4.313887
22	1800214928	4.299554
22	1800019665	4.2919555
22	1800296744	4.244294
22	1800106663	4.2090855
22	1800201304	4.163372
22	1800552752	4.1419325
22	1800018844	4.133284
22	1800350475	4.1210933
22	1802834401	4.0722117
22	1800202853	4.058251
22	1800022843	4.0329237
22	1800071965	4.011089
25	1800116994	4.456828
25	1800074058	4.1507297
25	1803242036	3.952971
25	1800147492	3.7600005
25	1803242038	3.7153542
25	1800074038	3.5892987
25	1800074089	3.5609515
25	1800139980	3.5079396
25	1800103660	3.45345
25	1800223031	3.3990698
25	1802816835	3.367753
25	1800074095	3.216601
25	1800118146	3.158032
25	1800193274	3.1365626
25	1800026332	3.0757895
25	1800340831	3.07229
25	1803242041	3.0365252
25	1800064266	3.019782
25	1800126187	3.0075228
25	1800119695	2.9536595
25	1800101006	2.9292214
25	1800365664	2.84786
25	1800120351	2.801126
25	1800254903	2.8005142
25	1800044667	2.7696042
25	1800165143	2.763606
25	1800217371	2.6779315
25	1800197968	2.6575305
25	1800056641	2.6562648
25	1800025551	2.6263444
25	1800023997	2.6128001
25	1800052437	2.5699043
25	1800046808	2.559692
25	1800035718	2.5399203
25	1800120902	2.5097897
25	1800040967	2.4883013
25	1800125964	2.4267187
25	1800046857	2.4263604
25	1800101018	2.4175417
25	1800235872	2.3903265
25	1800155580	2.3713224
25	1800082796	2.3583071
25	1800101011	2.3552997
25	1800191019	2.33935
25	1800026055	2.3301284
25	1800143783	2.327566
25	1800419889	2.2905746
25	1800222436	2.2855942
25	1800099342	2.2756026
25	1800094409	2.1907933
27	1800202853	6.883484
27	1800121659	6.304388
27	1800025778	5.378132
27	1800217371	5.3089676
27	1800022581	5.143133
27	1800155161	5.0266786
27	1800019665	5.011002
27	1800197968	4.950291
27	1800082735	4.9310746
27	1800379216	4.90796
27	1800238182	4.788459
27	1800061638	4.671333
27	1800022996	4.656579
