2762	0	4061
3396	1	3996
3396	2	3992
2762	2	3993
2762	0	3960
2762	0	3982
3396	0	3952
3396	1	3985
3396	3	4019
3396	0	3963
3396	3	4050
144	0	3981
2762	4	4059
2762	0	4064
3396	1	3990
3396	3	4017
3396	0	3964
3396	1	4016
144	2	3993
3396	1	4007
2762	1	3985
2762	0	3963
144	3	4043
3396	1	3999
3396	0	3962
2762	3	4025
2762	3	4050
3396	2	3989
144	3	4037
3396	1	3993
2762	1	4016
3396	3	4042
2762	0	3952
2762	1	4059
144	0	4067
3396	0	3966
144	0	4066
3396	3	4036
3396	3	4038
2762	0	3962
2762	0	3964
3396	1	4052
3396	0	3969
3396	3	4031
3396	1	3986
3396	3	4040
2762	1	3993
3396	3	4023
144	3	4050
2762	3	4042
3396	3	4046
144	0	4062
3396	0	3955
2762	0	3966
2762	1	4000
144	1	4016
3396	0	3959
3396	0	3981
2762	2	3989
144	1	3983
3396	1	3992
2762	3	4021
144	5	4006
2762	3	4031
2762	3	4018
2762	3	4023
3396	3	4024
3396	1	4058
144	1	3990
144	2	3989
3396	0	4067
3396	2	3996
144	1	3993
3396	0	4066
2762	0	3959
2762	0	3981
144	0	4064
144	3	4042
2762	1	4011
144	0	4061
3396	6	4065
144	0	3982
2762	3	4046
3396	0	3954
2762	3	4026
3396	2	3990
3396	0	3961
2762	0	3955
3396	1	4010
2762	1	4014
3396	1	3989
3396	1	4057
3396	3	4035
3396	0	4062
2762	0	4067
3396	3	4032
144	3	4031
3396	3	4049
3396	0	3965
3396	0	3956
2762	0	4066
144	3	4023
144	3	4022
144	3	4038
3396	1	4015
2762	6	4065
2762	0	3954
3396	1	3984
2762	0	3961
3396	2	3993
2762	1	3989
2762	3	4035
3396	3	4047
3396	1	4055
2762	0	3971
3396	0	3980
3396	3	4043
2762	0	3978
3396	0	3975
3396	0	4061
3396	3	4037
3396	0	3960
3396	0	3982
2762	1	3984
2762	0	4062
2762	3	4032
144	3	4039
2762	3	4049
2762	0	3965
2762	0	3956
144	6	4065
3396	1	4002
3396	0	4064
3396	3	4051
144	2	3990
2762	0	3980
2762	3	4043
144	1	3989
2762	0	3975
144	3	4035
531	0	3980
2919	0	4067
2919	1	4060
531	3	4042
3052	0	3962
2919	3	4051
1201	0	3982
531	0	4061
466	0	3959
466	0	3981
2919	0	4066
2890	0	3964
3052	0	3964
2890	3	4026
3052	6	4065
531	0	3960
531	0	3982
466	0	4063
466	3	4046
1201	0	4064
2890	1	3989
2890	3	4035
3052	3	4035
2919	3	4019
531	1	4052
2919	0	3954
2890	2	3998
531	3	4031
531	1	4011
3052	3	4032
1201	1	4054
3052	0	3967
2919	0	3961
531	0	4064
466	2	3991
2890	0	3962
3052	0	3966
1201	3	4028
466	0	4067
531	3	4023
2919	0	4062
531	3	4048
466	0	4066
2919	1	4054
2919	0	3965
2919	0	3956
531	1	4014
1201	3	4027
2890	1	4015
3052	1	4015
1201	3	4050
531	0	3952
3052	0	3969
3052	1	3989
466	6	4065
2890	0	3979
531	0	3963
2919	5	4006
2890	3	4032
466	0	3954
3052	2	3993
2890	3	4049
531	1	3992
1201	3	4017
2890	0	3966
466	0	3961
1201	1	4016
466	1	3989
466	3	4035
531	0	3964
531	3	4026
531	3	4024
466	0	3965
2919	1	4016
3052	0	3959
2890	0	3981
3052	0	3981
3052	3	4043
466	0	3971
2919	1	3993
3052	3	4030
531	1	4057
2890	3	4037
3052	3	4037
531	2	3998
2919	0	3980
2919	3	4042
2919	0	3975
2890	2	3993
466	1	4015
2919	0	4061
3052	0	4063
531	0	3962
2919	1	3999
2890	0	3955
3052	0	3955
466	0	4062
2919	0	3960
2919	0	3982
531	6	4065
2919	3	4038
466	3	4032
466	3	4049
2890	1	4060
2890	0	3959
3052	0	4067
466	0	3956
2890	3	4043
1201	3	4042
3052	0	4066
2919	3	4031
531	1	3989
531	3	4035
2919	3	4040
531	0	3979
2919	0	4064
531	3	4032
3052	3	4028
531	0	3977
466	0	3980
466	0	3975
2919	3	4048
531	0	3966
466	0	4061
466	1	3991
3052	3	4019
2890	0	3954
3052	0	3954
1201	1	4052
466	2	3993
1201	3	4031
466	0	3960
466	0	3982
3052	1	4002
3052	0	3961
2890	0	4067
3052	3	4050
1201	3	4023
2890	0	4066
2919	0	3963
2919	1	4052
1201	3	4048
531	1	4004
2919	1	4011
3052	3	4017
1201	1	4003
466	3	4025
466	0	4064
3052	0	3971
2890	1	3998
2890	0	3978
3052	0	3978
2919	0	3964
1201	0	3981
2919	3	4024
531	0	3955
466	3	4044
531	3	4041
2919	1	4003
3052	5	4006
1201	1	4011
2890	0	3961
2919	1	4014
1201	1	3986
2919	0	3952
531	0	3959
531	0	3981
2890	0	4062
3052	0	4062
531	0	3968
1201	3	4046
2890	0	3965
3052	0	3965
466	0	3963
2890	0	3956
3052	0	3956
2890	1	4016
531	0	3976
3052	2	3989
3052	1	4016
2919	0	3962
1201	1	4014
2890	1	3993
531	0	3973
1201	0	4067
531	1	4005
2919	1	4058
2890	5	4006
3052	0	3980
466	1	4016
2890	3	4042
3052	3	4042
3052	0	3975
1201	0	4066
531	0	4067
3052	0	4061
531	3	4050
2890	1	3999
466	0	3952
466	1	3983
2919	3	4035
3052	1	3999
531	0	4066
2890	1	4000
3052	0	3960
3052	0	3982
2919	3	4032
3052	3	4038
2919	0	3977
1201	6	4065
2890	2	3989
2919	0	3966
531	1	3998
466	0	3962
531	2	3992
3052	1	3993
3052	3	4031
1201	1	4057
466	0	3964
531	3	4019
